,title,class,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word
20613,Katie Holmes and Jamie Foxx: A Timeline of Their Relationship,1,1,8,52,10,5.2,15,80,0
20614,"Kate Hudson Denies Ever Dating Brad Pitt, Once and for All",1,0,9,48,11,4.4,18,81,0
20615,Gwen Stefani Joins Blake Shelton Onstage as He Jokes About 'Messin' Around' When They First Met,1,3,15,80,16,5.0,18,93,0
20616,"Two years on, here’s why the Brad Pitt-Angelina Jolie divorce isn’t final yet",1,3,5,65,13,5.0,7,38,0
20617,List of Women Brad Pitt Has Dated,1,0,6,27,7,3.9,22,85,0
20618,Katy Perry Pressuring Robert Pattinson To Get Married ,1,0,8,46,9,5.1,17,88,0
20619,Ellen DeGeneres Dumps Portia De Rossi,1,0,7,32,6,5.3,21,116,0
20620,Melania Trump Claims ‘Spooks’ Are Slowly Poisoning Her Husband,1,2,9,54,9,6.0,16,100,0
20621,Kim Kardashian Liked Selena Gomez’s Blonde Makeover: Taunting Taylor Swift By Liking BFF’s Pic?,1,4,16,82,14,5.9,19,114,0
20622,  Angelina Jolie   Jennifer Aniston Did NOT Have FaceToFace Meeting FaceToFace Meeting Despite Report,1,0,19,85,14,6.1,22,135,0
20623,Selena Gomez Feels 'Demoralized And Alone' After Losing Justin Bieber,1,2,10,60,10,6.0,16,100,0
20624,Jamie Foxx & Katie Holmes Flaunt Their 5-Year Romance With Cute Beach Romp,1,2,12,62,13,4.8,19,92,0
20625,New York Magazine,1,0,3,15,3,5.0,20,100,0
20626,Rihanna’s Awkward Exes! Leonardo & Drake Avoid Each Other At Pre-Oscars Bash,1,4,12,65,12,5.4,18,100,0
20627,Katie Holmes and Jamie Foxx leave separately after rare date night,1,0,4,56,11,5.1,7,36,0
20628,Michael Strahan vs. Kelly Ripa and 8 Other Celebs Who Didn't Get Along on Set,1,1,11,63,15,4.2,17,73,0
20629,Robert Downey Jr Illuminati Blood Sacrifice,1,0,6,38,6,6.3,15,100,0
20630,The royal pregnancy rules Meghan Markle will have to follow when she and Prince Harry have a baby,1,0,5,80,18,4.4,6,27,0
20631,Kate Winslet's husband seeks to ban publication of 'partly naked' photos,1,3,2,62,11,5.6,3,18,0
20632,What is Brad Pitt's net worth? the answer may surprise you!,1,3,3,49,11,4.5,6,27,0
20633,Selena Gomez Regrets Fighting With Justin Bieber After Cheating Claims Surface,1,0,11,68,11,6.2,16,100,0
20634,"Kendall Jenner Envious Of Kim’s Modeling Gigs, Thinks Sis Is Stealing Limelight From Her, ‘Radar’ Reports",1,3,16,90,16,5.6,17,100,0
20635,Beyoncé Heading To $1 Billion Divorce,1,0,5,32,6,5.3,15,83,0
20636,Robin Wright “Nightmare” On ‘House Of Cards’ Set?,1,5,8,42,8,5.2,19,100,0
20637,9 Bizarre True Stories About Angelina Jolie,1,0,6,37,7,5.3,16,85,0
20638,"Obama commutes sentence of Chelsea Manning, soldier convicted for leaking classified information",1,0,3,85,12,7.1,3,25,0
20639,US report: George and Amal’s ‘$1 billion divorce announcement’,1,4,4,54,9,6.0,7,44,0
20640,Ben Affleck and Jennifer Garner look tense at son's game,1,1,4,47,10,4.7,8,40,0
20641,Vodafone and TPG confirm plan to merge,1,0,4,32,7,4.6,12,57,0
20642,"Angelina Jolie Ordered to Repair Relationship Between Her Kids & Their Dad, Brad Pitt",1,1,12,72,14,5.1,16,85,0
20643,Keith Urban & Sophie Monk: Why Nicole is furious,1,2,6,40,9,4.4,15,66,0
20644,Julia roberts and richard gere dating.,1,0,1,33,6,5.5,3,16,0
20645,Reports Claim Angelina Jolie Is Crushing On ‘Maleficent 2’ Co-Star Ed Skrein – Is He Interested?,1,4,15,81,16,5.1,18,93,0
20646,Taylor Swift Jealous Of Harry Styles ,1,0,6,31,7,4.4,19,85,0
20647,"TIFF: Glenn Close is ""The Wife""",1,3,8,26,6,4.3,30,133,0
20648,Jared Leto & Angelina Jolie: He Regrets Letting Her Slip Away After Secret Fling,1,2,13,67,14,4.8,19,92,0
20649,Celebrities react to President Trump's 'unhinged' press conference,1,3,3,59,8,7.4,5,37,0
20650,Jennifer Aniston and Justin Theroux's split gets nasty,1,1,4,47,8,5.9,8,50,0
20651,Meghan Markle kept Prince Harry romance secret from Suits cast mates,1,0,5,58,11,5.3,8,45,0
20652,Angelina Jolie Attending Royal Wedding  Speculation,1,0,6,45,6,7.5,13,100,0
20653,Kanye West Uses Birthday Call With Khloé to Beg Her to Dump Tristan: Set an Example for Kendall! (EXCLUSIVE),1,4,23,90,19,4.7,25,121,0
20654,Jim Carrey Reveals Truth Behind Robin Williams Feud,1,0,8,44,8,5.5,18,100,0
20655,"Ben Affleck, Sienna Miller’s Kissing For ‘Live By Night’ Does Not Upset Jennifer Garner: Report",1,4,15,81,15,5.4,18,100,0
20656,"Kylie Jenner is pregnant with second child, US report",1,0,4,45,9,5.0,8,44,0
20657,"Khloe Kardashian, Tristan Thompson Scandal: Everything We Know",1,1,8,55,8,6.9,14,100,0
20658,15 Spectacular Celebrity Feuds of 2016,1,0,3,33,6,5.5,9,50,0
20659,Caitlyn Jenner wants a baby with Kim Kardashian's surrogate,1,1,4,51,9,5.7,7,44,0
20660,Brad Pitt and Princess Charlotte of Monaco move to London,1,0,6,48,10,4.8,12,60,0
20661,Where Caitlyn Jenner Stands with Every Woman in the Kardashian Family,1,0,8,59,11,5.4,13,72,0
20662,Khloe Kardashian Forced By Tristan To Follow ‘Strict’ Pregnancy Diet After Cookies & Ice Cream Binge?,1,4,15,86,16,5.4,17,93,0
20663,The evidence of a Demi Lovato and French Montana romance is starting to pile up,1,0,5,65,15,4.3,7,33,0
20664,Nicole Kidman Captures A Spider From Her Swimming Pool,1,0,9,46,9,5.1,19,100,0
20665,'The Bachelorette' Finale: Engaged Rachel Lindsay Reveals Her Winner in Historic Season,1,3,11,76,12,6.3,14,91,0
20666,Angelina Jolie Begs Tom Ford For Help Resurrecting Her Career,1,0,10,52,10,5.2,19,100,0
20667,Chris Pratt Wants To Date Emilia Clarke?,1,1,7,34,7,4.9,20,100,0
20668,Who will come out? (2017),1,3,1,21,5,4.2,4,20,0
20669,Kim Kardashian Replaces Kris Jenner as Manager on 'KUWTK',1,2,11,49,9,5.4,22,122,0
20670,"With 7 Well-Chosen Words, Kim Kardashian Just Offered the Most Perfect Example of Emotional Intelligence You'll See This Week",1,2,17,107,19,5.6,15,89,0
20671,Khloe Kardashian & Tristan Thompson Still Struggling With Baby Name: How They’ve Enlisted Help,1,3,13,81,14,5.8,16,92,0
20672,Jessica Alba Put Baby On Board To Save Marriage,1,0,9,39,9,4.3,23,100,0
20673,Kristen Stewart Laughs Off Tabloid Reports That She’s Quitting Acting (Video),1,3,11,67,11,6.1,16,100,0
20674,"Camille Grammer Did Not Leave Louis Vuitton Belt Behind At Airport, Despite Report",1,0,13,70,13,5.4,18,100,0
20675,Pitch Perfect 3: Ruby Rose reveals how Rebel Wilson stole her limelight on set,1,1,6,65,14,4.6,9,42,0
20676,Selena Gomez And The Weeknd Are Dating: A Timeline Of Everything,1,1,11,54,11,4.9,20,100,0
20677,Is Taylor Swift Engaged? Latest Quotes Reveal Joe Alwyn Is 'The One',1,3,12,57,12,4.8,21,100,0
20678,Devastated Johnny Depp Begging For Ex-Wife Vanessa Paradis Back!,1,2,10,56,9,6.2,17,111,0
20679,Angelina Jolie shows true colours after Brad Pitt breakup,1,0,4,49,9,5.4,8,44,0
20680,Justin Theroux Is Proud To Stand Behind Jennifer Aniston,1,0,9,48,9,5.3,18,100,0
20681,Justin Bieber and Selena Gomez fly to Seattle for sweets,1,0,5,47,10,4.7,10,50,0
20682,Rihanna Honeymoon Billionaire Boyfriend,1,0,4,36,4,9.0,11,100,0
20683,"Brad Pitt won’t allow kids to act with Angelina Jolie in ‘Maleficent’ sequel, according to report",1,3,5,82,16,5.1,6,31,0
20684,Steve Harvey Faces $400 Million Divorce Over Kris Jenner,1,0,8,48,9,5.3,16,88,0
20685,Celebrities Share Tributes to Victims of the Barcelona Terror Attack,1,0,7,59,10,5.9,11,70,0
20686,Khloé Kardashian and Kylie Jenner May Not Confirm Their Pregnancies Until 2018,1,0,10,67,12,5.6,14,83,0
20687,Kim Cattrall says Sex and the City stars are toxic,1,0,4,41,10,4.1,9,40,1
20688,"Rihanna Is Laughing At Those Pesky Pregnancy Rumors, But Chris Brown Is Hurt",1,0,13,64,13,4.9,20,100,0
20689,Robert Pattinson & Katy Perry Caught Making Out At LA Cafe: They’re ‘Totally A Couple’ — Report,1,5,16,79,17,4.6,20,94,0
20690,"Britney Spears Did Not Say World Is “Ruled By Pedophiles,” Despite Claim",1,2,12,61,12,5.1,19,100,0
20691,Beyonce & Kim Kardashian Had An ‘Icy’ Exchange At Serena Williams’ Wedding,1,4,11,63,12,5.2,17,91,0
20692,All Apologies: 22 Times Justin Bieber Said ‘Sorry’,1,3,7,43,8,5.4,16,87,0
20693,Miami divided as David Beckham tries to win over a sceptical city to football team bid,1,0,3,71,16,4.4,4,18,0
20694,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
20695,When Did Ben Affleck and Lindsay Shookus Start Dating? The Complicated Timeline of Their Romance,1,1,13,82,15,5.5,15,86,0
20696,"Oh Baby, Baby! Britney Desperate To Get Pregnant With Boytoy Sam Asghari",1,1,12,61,12,5.1,19,100,0
20697,‘Humiliated!’ Mariah Carey’s Credit Card Declined During Beverly Hills Shopping Spree,1,4,11,75,11,6.8,14,100,0
20698,"Scarlett Johansson Not Refusing To Dye Hair Red For ‘Avengers’ Sequels, Despite Report",1,2,13,74,13,5.7,17,100,0
20699,Ashton Kutcher Rocked By Danny Masterson Firing: ‘He’s Trying To Protect The Show’,1,4,13,70,13,5.4,18,100,0
20700,Miley Cyrus Gets Hilariously Pranked — Again! — by Liam Hemsworth,1,1,8,55,11,5.0,14,72,0
20701,Friends fears for Jessica Simpson,1,0,3,29,5,5.8,10,60,0
20702,Victoria & David Beckham Heartbreaking $1 Billion Divorce? The Truth,1,2,8,59,10,5.9,13,80,0
20703,Kim Kardashian Responds to Claims She Was ''Attacked'' in Los Angeles: ''Such Weird Rumors'',1,9,12,79,14,5.6,15,85,0
20704,Conway: Politicizing Texas shooting 'disrespectful to the dead',1,3,3,56,8,7.0,5,37,0
20705,Selena Gomez feeling empowered,1,0,2,27,4,6.8,7,50,0
20706,"Cuba Gooding, Jr. Joins Broadway’s Chicago",1,1,6,37,6,6.2,16,100,0
20707,Selena Gomez: Why She’s Thinking About Justin Bieber During Her ‘Hotel Transylvania 3’ Media Tour,1,4,14,83,15,5.5,16,93,0
20708,Laura Dern & Reese Witherspoon Prove They're as Close as Ever & Not Feuding,1,3,10,62,14,4.4,16,71,0
20709,Gwen Stefani and Blake Shelton's Cutest Moments,1,1,6,41,7,5.9,14,85,0
20710,Video: We compare Meghan Markle and Kate Middleton's unique fashion style,1,2,6,63,11,5.7,9,54,0
20711,Keith in heat,1,0,1,11,3,3.7,9,33,0
20712,‘Tormented’ Brad Pitt will only be allowed ‘to spend four hours with his children on Christmas Day’,1,4,5,83,17,4.9,6,29,0
20713,Robert Pattinson ‘Absolutely Loved’ Kristen Stewart’s ‘Hilarious’ SNL Gig: ‘She Was Hilarious’,1,8,14,83,12,6.9,16,116,0
20714,Kanye West Reportedly Reconnects With Caitlyn Jenner & Keeping It Secret From Kim Kardashian,1,1,13,79,14,5.6,16,92,0
20715,Angelina Jolie Syrian Refugee Hunger Strike Vs Tom Cruise’s Pooh,1,1,10,55,10,5.5,18,100,0
20716,Justin Bieber Got Engaged.. Selena Gomez is upset – Akash Yadav – Medium,1,0,9,60,13,4.6,15,69,0
20717,Billy Joel says the night he wore a Star of David was one of his most memorable concerts,1,0,4,71,18,3.9,5,22,0
20718,Mariah Carey Reportedly Proposed To BF Bryan Tanaka With Super Romantic Song: Wedding Plans Revealed,1,1,16,86,15,5.7,18,106,0
20719,"Chris Hemsworth Says He & His Wife ""Didn't See Each Other For Years""",1,4,12,57,13,4.4,21,92,0
20720,BREAKING: Angelina to wed husband No. 4,1,1,10,33,7,4.7,30,142,0
20721,Selena Gomez Still Believes She Can Repair Relationship with Mom Mandy: It’s A Process,1,2,13,73,14,5.2,17,92,0
20722,12 Reasons Kaia Gerber Is the Next Kendall Jenner,1,0,7,41,9,4.6,17,77,0
20723,Celebrities React to President Donald Trump Removing Protection For Transgender Students,1,0,10,78,11,7.1,12,90,0
20724,'I Was Angry.' Taylor Swift on What Powered Her Sexual Assault Testimony,1,2,11,61,12,5.1,18,91,0
20725,The Queen scolded Prince William for kneeling on the palace balcony,1,0,4,57,11,5.2,7,36,0
20726,"Jim Carrey Did Not Claim Donald Trump Is “Reptilian Illuminati,” Despite Report",1,2,12,68,12,5.7,17,100,0
20727,"Ariana Grande Is Not Calling Off Her Wedding To Pete Davidson, Despite Tabloid Report",1,0,14,72,14,5.1,19,100,0
20728,This Is Why Caitlyn Jenner Kept Her Gender Reassignment Surgery Private from Kris Jenner,1,0,13,75,14,5.4,17,92,0
20729,Why Did Jennifer Aniston and Justin Theroux Break Up?,1,1,8,45,9,5.0,17,88,0
20730,Cheers? Sloppy Jessica Simpson & Eric Johnson Becoming Booze Moguls!,1,3,9,59,10,5.9,15,90,0
20731,Brad Pitt & Angelina Jolie Reportedly Agree To Spend Christmas Together With The Kids,1,1,13,72,14,5.1,18,92,0
20732,Leonardo DiCaprio and Girlfriend Nina Agdal Have Split After a Year,1,0,10,57,11,5.2,17,90,0
20733,Jewish celebs share their thoughts on Trump inauguration,1,0,2,49,8,6.1,4,25,0
20734,That '70s Show (TV Series 1998–2006),1,3,5,31,6,5.2,16,83,0
20735,Trump's assertion left wing protesters just as violent as white supremacists in Charlottesville sets off firestorm,1,1,2,99,16,6.2,2,12,0
20736,Here’s How Much Jay-Z Is Worth—and How He Makes Money,1,2,11,44,10,4.4,25,110,0
20737,Alex Rodriguez slams report he’s threatening to cut child support payments,1,1,2,64,11,5.8,3,18,0
20738,"Jennifer Aniston Is Living Her Life, Dating Two (2) Dudes",1,2,9,48,10,4.8,18,90,0
20739,Liam Neeson Caught On Camera Wandering Hotel Halls Nude?,1,1,9,48,9,5.3,18,100,0
20740,Kim Kardashian Nervous About Surrogacy Birth Coping With Feeling ‘Powerless & Not In Control’,1,3,13,80,14,5.7,16,92,0
20741,"Lionel Richie Doesn't Want to See Daughter Sofia 'Get Hurt' by Scott Disick's 'Playboy Ways,' Says Source",1,6,15,89,17,5.2,16,88,0
20742,Gigi  Bella Hadid Upset Over Mom Yolanda ’ s Book ,1,1,8,39,11,3.5,20,72,0
20743,Kim Kardashian and Kylie Jenner Are Twinning In Los Angeles,1,0,9,50,10,5.0,18,90,0
20744,Gwen Stefani And Blake Shelton Look Like They’re Celebrating Something In Mexico With Friends,1,1,14,80,14,5.7,17,100,0
20745,George Clooney's Lake Como neighbours say it is being ruined by migrants,1,1,4,61,12,5.1,6,33,0
20746,Sharon Ozzy Osbourne Split After 33 Years of Marriage,1,0,7,45,9,5.0,15,77,0
20747,"Nina Dobrev, Nikki Reed and Ian Somerhalder Have Been Friends All Along",1,0,11,60,12,5.0,18,91,0
20748,Reasons Gwen and Blake's relationship is totally fake,1,1,3,46,8,5.8,6,37,0
20749,Gwen Stefani Ready For A Miracle Baby At 47 With Blake Shelton,1,0,11,51,12,4.2,21,91,0
20750,Drake's new love makes Rihanna 'sick',1,3,2,32,6,5.3,6,33,0
20751,A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,1,0,10,64,11,5.8,15,90,0
20752,Jackson Family Feud Explodes At Patriarch Joe’s Funeral,1,1,8,48,8,6.0,16,100,0
20753,Kelly Clarkson & Jennifer Hudson Are Returning to Coach 'The Voice' Season 15,1,3,10,65,13,5.0,15,76,0
20754,"Sienna Miller Talks ""Marathon"" Love Scenes With Ben Affleck",1,2,9,51,9,5.7,17,100,0
20755,Stedman Graham,1,0,2,13,2,6.5,15,100,0
20756,Celebrities react to Roger Moore's death,1,1,3,35,6,5.8,8,50,0
20757,"Gwen Stefani Got Dumped by Blake Shelton Over ""Jealousy and Drama"" (EXCLUSIVE)",1,4,18,67,12,5.6,26,150,0
20758,O.J. Courting ‘Dancing With The Stars’,1,2,7,33,6,5.5,21,116,0
20759,Everything New Mom Khloé Kardashian Said About Infidelity After Ex-Husband Lamar Odom Cheated,1,1,14,81,13,6.2,17,107,0
20760,Diet Dilemma! Katie Holmes Demands Jamie Foxx Give Up Junk Food,1,1,11,53,11,4.8,20,100,0
20761,The Definitive Guide to Jennifer Aniston's Breakup Interviews From Sensitivity Chips and Billy Idol Digs to All That Baby Speculation,1,1,17,114,20,5.7,14,85,0
20762,Kim Kardashian and Nicole Kidman spotted with shocking bald patches,1,0,4,58,10,5.8,6,40,0
20763,‘The Voice’ War! Inside Blake Shelton & Kelly Clarkson’s Explosive Backstage Feud,1,5,11,70,12,5.8,15,91,0
20764,Brad Pitt Didn't Use Custody Negotiations To Get Back With Angelina Jolie,1,1,12,62,12,5.2,19,100,0
20765,"It looks like Justin Bieber and Selena Gomez are back together, and their fans are losing it",1,0,5,76,17,4.5,6,29,0
20766,Stories About Jamie Foxx In Miami While Katie Holmes Is In Paris Are Meaningless,1,0,14,67,14,4.8,20,100,0
20767,Kanye West Admits He Was 'Hurt' When JAY-Z and Beyonce Missed His and Kim Kardashian's Wedding,1,4,17,79,16,4.9,21,106,0
20768,Ellen Degeneres $400m divorce leaves Portia de Rossi humiliated,1,0,4,55,9,6.1,7,44,0
20769,Fifty Shades Darker: Dakota Johnson and Jamie Dornan refuse to promote the film?,1,2,7,68,13,5.2,10,53,0
20770,HollywoodLife FlipFlops On Rihanna  Hassan Jameel Relationship,1,0,9,55,7,7.9,16,128,0
20771,Kate Mara Laughs Off Report About Banning Rooney's Boyfriend Joaquin Phoenix from Wedding,1,1,12,77,13,5.9,15,92,0
20772,Chris Pratt Gets Real About His Divorce From Anna Faris: 'It's Not Ideal',1,4,13,61,13,4.7,21,100,0
20773,Caitlyn Jenner’s ‘Frosty’ Relationship With Kylie: Was Kardashian Feud Reason She Wasn’t At Birth?,1,6,14,85,14,6.1,16,100,0
20774,Tom Hiddleston Thread Part XII,1,0,7,26,5,5.2,26,140,0
20775,Angelina Jolie 'is not happy' with current custody deal with Brad Pitt: Report,1,3,5,66,13,5.1,7,38,0
20776,Blake Shelton & Gwen Stefani ‘Stronger Than Ever’ After Miranda Lambert’s New Romance,1,4,12,73,13,5.6,16,92,0
20777,Taylor Swift ‎– Greatest Hits,1,0,4,30,5,6.0,13,80,0
20778,Robert Pattinson & Kristen Stewart: Is His Ex-Fiancee FKA Twigs Pissed Over Their Reunion?,1,4,16,77,14,5.5,20,114,0
20779,Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,1,1,7,72,14,5.1,9,50,0
20780,Here Are All the Winners From the 2017 AMAs,1,0,8,35,9,3.9,22,88,0
20781,Which Royals Have Secret Social-Media Accounts?,1,2,7,42,6,7.0,16,116,0
20782,Kendall Jenner & Diplo were seen getting ‘super flirty’ at Coachella,1,3,4,58,11,5.3,6,36,0
20783,Brad Pitt vs. the Rumor Mill: Why He's the Target of Even More Wild Stories Than Usual,1,2,13,70,17,4.1,18,76,0
20784,Page 585 – Us Weekly,1,0,3,16,5,3.2,18,60,0
20785,Mariah Carey Did NOT Buy LifeSize Doll Of Herself For Bryan Tanaka  Despite Report,1,0,17,68,14,4.9,25,121,0
20786,Netflix’s The Crown Is Already Plotting Diana-Charles Drama,1,2,9,52,8,6.5,17,112,0
20787,"Irina Shayk Begging Bradley Cooper To Stop Working, Stay Home With Baby?",1,1,12,61,12,5.1,19,100,0
20788,Kim Kardashian: Slams surrogacy rumours calling them ‘invasive’,1,3,3,56,8,7.0,5,37,0
20789,Really? Rihanna wants to make peace with Chris Brown,1,1,4,44,9,4.9,9,44,0
20790,What Gwen Doesn’t Know: Blake Shelton Is Hiding Shameful Family Secrets From Stefani! Plus More Celeb News,1,3,17,90,17,5.3,18,100,0
20791,Kim Kardashian ‘Getting Antsy’ For Third Baby To Arrive,1,2,9,47,9,5.2,19,100,0
20792,Kim Kardashian Slams 'Liar' Caitlyn Jenner for Comments About Late Father Robert: 'She Is Not a Good Person',1,5,16,91,18,5.1,17,88,0
20793,Halle Berry NOT Dating Female Friend  Despite Speculative Claim,1,0,11,54,9,6.0,20,122,0
20794,"For years, George Clooney claimed he didn’t want kids. Now he has twins.",1,1,4,60,13,4.6,6,30,0
20795,Jennifer Lawrence  Emma Stone ’ s Hug Fuels Feud,1,1,7,39,9,4.3,17,77,0
20796,Are Mariah Carey & Joe Jonas Feuding?,1,2,6,31,7,4.4,19,85,0
20797,"A History of Kanye West's, Kardashians’ Feuds With Amber Rose, Blac Chyna",1,2,11,62,12,5.2,17,91,0
20798,How Did Kendall Jenner & Blake Griffin Meet? Here's What We Know,1,3,11,53,12,4.4,20,91,0
20799,Revenge Body with Khloé Kardashian,1,0,4,30,5,6.0,13,80,0
20800,"Brad Pitt Didn’t Celebrate Kids’ Custody Arrangement With Jennifer Aniston, George Clooney",1,2,12,79,12,6.6,15,100,0
20801,Selena Gomez Pregnant With The Weeknd’s Baby & Racing to Marry? — Report,1,3,10,60,13,4.6,16,76,0
20802,Kate Middleton: Is She Pregnant With Twin Girls?!,1,3,8,42,8,5.2,19,100,0
20803,  Lindsay Shookus Still NOT Pregnant  Ben Affleck Baby Shocker Baby Shocker Untrue,1,0,14,68,13,5.2,20,107,0
20804,Mila Kunis Has Banned Lea Michele Working With Ashton Kutcher  Report,1,0,11,58,11,5.3,18,100,0
20805,Tom Cruise’s Strange Hold Over Katie Holmes: From Scientology Minders to the ‘Dating Ban’,1,4,12,76,14,5.4,15,85,0
20806,She's So Lovely (1997),1,3,3,19,4,4.8,15,75,0
20807,You Won’t Believe How Emma Stone Got Her Start in Hollywood,1,1,10,49,11,4.5,20,90,0
20808,"Lady Gaga, Taylor Kinney Split After Five Years Together",1,0,9,48,9,5.3,18,100,0
20809,"New Year, New Kim! Kardashian’s Secret Full-Body Plastic Surgery Makeover Revealed",1,3,12,72,11,6.5,16,109,0
20810,Robert Pattinson praises Kristen Stewart following recent reunion (exclusive),1,2,4,69,9,7.7,5,44,0
20811,'I'm Always Going to Be Meg': The Sweet Thing Meghan Markle Told Makeup Artist Pal Before Wedding,1,4,16,81,17,4.8,19,94,0
20812,Brad Pitt & Co-Star Margot Robbie: Is She Crushing On Him Too? The Truth,1,4,14,59,14,4.2,23,100,0
20813,Has President Obama made racism worse?,1,1,3,33,6,5.5,9,50,0
20814,"Story About Khloe Kardashian ""Guilty Over Happy Pregnancy"" As Kylie Jenner ""Struggles"" Is Made-Up",1,5,15,84,14,6.0,17,107,0
20815,Celebrities react to death of Linkin Park singer Chester Bennington,1,0,5,58,10,5.8,8,50,0
20816,Meghan Markle to be hit with EXPLOSIVE revelations as sister Samantha ready to TELL ALL,1,0,19,73,15,4.9,26,126,0
20817,Robert Pattinson & Kristen Stewart Would ‘Love’ To See A ‘Twilight’ Reboot After 10th Anniversary,1,5,13,83,15,5.5,15,86,0
20818,15 Women Brad Pitt Has Surprisingly Been Linked To,1,0,8,42,9,4.7,19,88,0
20819,Taylor Swift Wants To Reconcile Her Romance With Ex-Boyfriend Conor Kennedy After Rumored Drake Romance?,1,2,16,90,15,6.0,17,106,0
20820,Khloe Kardashian Has Spent Over $3 Million For Her Sexy Body Transformation,1,0,11,64,12,5.3,17,91,0
20821,"Brad Pitt’s Hurricane Katrina homes are falling apart, residents say in new report",1,1,4,70,13,5.4,5,30,0
20822,"There's Even More Evidence That Caitlyn Jenner Is Dating a 21-Year-Old Model and We're Like, Get It, Girl!",1,5,17,89,18,4.9,19,94,0
20823,Khloe Kardashian Is Thrilled Over Tristan Thompson’s Possible Trade To Los Angeles Clippers,1,1,13,79,13,6.1,16,100,0
20824,Gwen Stefani & Blake Shelton Secretly Married For 6 Mos.? Report Claims They’re In Wedded Bliss,1,3,14,80,16,5.0,17,87,0
20825,Paris Jackson Reveals Darkest Family Secrets In New Tell-All Book,1,1,11,56,10,5.6,19,110,0
20826,Justin Theroux’s friends never believed he and Jennifer Aniston would last,1,1,4,64,11,5.8,6,36,0
20827,Robert Pattinson And Kristen Stewart Are Not Getting Back Together,1,0,10,57,10,5.7,17,100,0
20828,Baby number two for Justin Timberlake and Jessica Biel,1,0,5,46,9,5.1,10,55,0
20829,Tinashe Slammed For Saying Black Community Won't 'Fully Accept' Her Over Light Skin,1,3,13,71,13,5.5,18,100,0
20830,Brad Pitt Gives George & Amal Clooney African Doll & Advice During 1st Meeting With Twins,1,2,13,74,16,4.6,17,81,0
20831,Kylie Jenner's Lip Kits Sold Out Again and the Internet is Livid,1,1,9,53,12,4.4,16,75,0
20832,Miley Cyrus and Liam Hemsworth 'to start a family in 2018',1,2,4,48,11,4.4,8,36,0
20833,"Keith Urban, John Mayer and More Musicians React to Gregg Allman's Death: 'My Heart Breaks Today'",1,4,14,82,16,5.1,17,87,0
20834,"Tonya Harding Made It to the ""Dancing With the Stars"" Finale and Fans Are Livid",1,2,11,65,15,4.3,16,73,0
20835,"Chris Soules Had No Alcohol In System After Crash, Negative For Drugs",1,0,12,58,12,4.8,20,100,0
20836,Report: Gwen Stefani Suffered A Miscarriage Four Months Ago — Now She's Considering Adoption,1,2,13,79,14,5.6,16,92,0
20837,Ben Affleck looking for family friendly role,1,0,2,38,7,5.4,5,28,0
20838,Every Political Moment at the 2017 Emmy Awards,1,0,5,39,8,4.9,12,62,0
20839,The Complete History of Crazy Beyoncé Conspiracy Theories,1,0,7,50,8,6.2,14,87,0
20840,Inside Jennifer Lopez and Alex Rodriguez' lavish 'baecation',1,3,5,53,8,6.6,9,62,0
20841,Georgina Chapman on Life After Harvey Weinstein,1,0,6,41,7,5.9,14,85,0
20842,"Jessica Simpson: ""I'm Not Pregnant""",1,4,5,32,5,6.4,15,100,0
20843,The Latest: 'Three Billboards' wins best drama film Globe,1,3,5,49,9,5.4,10,55,0
20844,5 Times the Kardashians Expertly Avoided Confirming Kylie Jenner and Khloe Kardashian's Rumored Pregnancies,1,1,11,94,14,6.7,11,78,0
20845,Chris Soules loses legal battle to have felony dropped,1,0,2,46,9,5.1,4,22,0
20846,Will Jennifer Aniston Get Back Together With Brad Pitt?,1,1,9,47,9,5.2,19,100,0
20847,"""Mystery Woman"" Inexplicably Dubbing Gloria's Lines In Spanish Modern Family",1,3,10,68,10,6.8,14,100,0
20848,Emma Stone,1,0,2,9,2,4.5,22,100,0
20849,"Angelina Jolie, 'Focused on Healing Her Family,' Splits with Lawyer in Brad Pitt Divorce",1,2,11,75,14,5.4,14,78,0
20850,Celine Dion & Cher’s Feud Erupts Backstage At Billboard Music Awards,1,2,10,58,11,5.3,17,90,0
20851,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
20852,Does Blake Shelton Have A Drinking Problem? New Details About The Fall He Took On Stage After Drinking 'A Lot',1,3,20,91,20,4.6,21,100,0
20853,The Real Oscars Showdown Is Going To Be Between Angelina Jolie And Jennifer Aniston,1,0,14,70,14,5.0,20,100,0
20854,Elsa Pataky reveals the secret struggles that put 'pressure' on marriage with Chris Hemsworth,1,2,4,80,14,5.7,5,28,0
20855,Justin Bieber ‘dating Hailee Steinfeld’,1,2,4,35,5,7.0,11,80,0
20856,8 Juiciest Celebrity Feuds of 2017,1,0,3,29,6,4.8,10,50,0
20857,Meghan Markle In ‘Tears’ Over Scrutiny Of Her Royal Faux Pas: How Prince Harry Is Supporting Her,1,3,17,80,17,4.7,21,100,0
20858,"'Big Little Lies' Season 2 Returns 3 More Cast Members, Adds 3 News Ones",1,2,11,59,14,4.2,18,78,0
