,title,class,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word
873,USA: Mysterious Nazi submarine from WWII discovered in Great Lakes!,1,2,11,58,10,5.8,18,110,0
874,BREAKING ObamaLed UN Has Just Made It Official US To Immediately Pay Blacks ‘Reparations’,1,2,24,76,14,5.4,31,171,0
875,Computer Models Show IRMA Destroying New York City On Sept. 10,1,0,13,52,11,4.7,25,118,0
876,"NASA Will Pay You $100,000 To Stay In Bed For 60 Days!",1,1,13,43,12,3.6,30,108,0
877,BREAKING: President Trump Pardons Kim Davis,1,1,13,38,6,6.3,34,216,0
878,"Last in Queen Elizabeth II's line of corgis dies, says British press",1,1,6,57,12,4.8,10,50,0
879,And we pay her a salary!.... - Judge Jeanine Pirro has Fans,1,2,5,48,12,4.0,10,41,0
880,"Whoopi Goldberg Humiliated, Handcuffed And Dragged Out Of The TV Studio",1,0,12,61,11,5.5,19,109,0
881,BREAKING: CZECH REPUBLIC ARMS CITIZENS – “YOU CAN NOW SHOOT TERRORISTS ON SIGHT”,1,3,64,68,13,5.2,94,492,0
882,Alabama football Crimson Tide disqualified from national championship,1,0,3,62,8,7.8,4,37,0
883,"Georgia Mosque KEEPS Hurricane Harvey Donations, Will Send To Syrian Refugees Instead",1,0,16,74,12,6.2,21,133,0
884,World's most popular candy to be removed from shelves by October 2017!,1,2,2,59,12,4.9,3,16,0
885,"Scott Baio, Beloved Face Of Conservatism, Dies In Small Plane Crash On His Way To Visit Trump",1,0,17,77,17,4.5,22,100,0
886,BREAKING: Black Hockey Player FIRED After Raising Fist During National Anthem,1,1,22,67,11,6.1,32,200,0
887,Attorney General Sessions Statement on Recusal,1,0,5,41,6,6.8,12,83,0
888,BREAKING: Rosa Parks’ Daughter Praises Trump’s Response to Charlottesville – forfreedomworld,1,3,15,82,11,7.5,18,136,0
889,Trump warns Russia over Jehovah’s Witnesses ban and urges members to seek asylum in the US,1,1,6,75,16,4.7,8,37,0
890,BOMBSHELL!! Obama Paid FBI Informant Over $1 MILLION To Do It To Trump! EVEN AFTER THE ELECTION!,1,4,48,80,17,4.7,60,282,0
891,"Singer Tina Turner: “This Thanksgiving Is The First Time in 8 Years That I am Thankful For Our President, God Bless Him And His Supporters.” Do You Support To Tina ? – American President Donald J. Tru",1,4,32,164,37,4.4,19,86,0
892,"Democrats go full TYRANNY: Now demand nationwide gun confiscation from law-abiding Americans… at gunpoint, of course",1,2,10,101,16,6.3,9,62,0
893,"FOX Network Picks Up ‘Roseanne,’ Saying It Has No Problem With Occasional Racism – The Newly Press News Network – POTUS Press Network",1,2,27,111,23,4.8,24,117,0
894,ICE removal key goal of Democrats in 2020 election,1,0,4,42,9,4.7,9,44,0
895,Obama Orders Life-Sized Bronze Statute of Himself To Be Permanently Installed in White House,1,1,13,79,14,5.6,16,92,0
896,Donald Trump Dead From A Fatal HEART ATTACK! — Steemit,1,1,18,45,10,4.5,40,180,0
897,Vets for Trump Facebook page,1,0,3,24,5,4.8,12,60,0
898,Red Hen Owner Just Issued Sick Threat To Sarah Sanders After Biz Was Destroyed By Booting Her,1,0,17,77,17,4.5,22,100,0
899,Libtard Hero Al Franken Forced To Resign In Disgrace,1,0,9,44,9,4.9,20,100,0
900,Fox News' Shepard Smith: 'Why is it lie after lie after lie?' on Russia meeting,1,5,6,65,15,4.3,9,40,0
901,Trump Nation,1,0,2,11,2,5.5,18,100,0
902,Wilmington Regional Film Commission,1,0,4,32,4,8.0,12,100,0
903,Man Loses His Testicles After Attempting To Smoke Weed Through A Scuba Tank,1,0,13,63,13,4.8,20,100,0
904,proudleader.com,1,0,0,15,1,15.0,0,0,0
905,"Emma Gonzalez Bullied School Shooter, Isn’t Sorry; Then Retweets Message Blaming “White Boys’ Entitlement” As Cause Of All School Shootings",1,5,20,120,20,6.0,16,100,0
906,Lady Gaga Reveals Plan To Cover Her Face Again “Until Trump Gets Fired From Office And I Feel Free Once More”,1,2,21,89,21,4.2,23,100,0
907,“Gay People Should Wear Specially-Colored Clothes To Warn Straight People”,1,3,11,65,10,6.5,16,110,0
908,San Juan City Council Votes Unanimously To Impeach Trump-Hating Mayor,1,1,11,60,10,6.0,18,110,0
909,UPDATE: Van Full Of Illegals Caught Voting At Multiple Alabama Polling Locations,1,1,17,69,12,5.8,24,141,0
910,BREAKING: Irish superstar Saoirse Ronan dies after on-set accident in St. Lucia,1,2,13,68,12,5.7,19,108,0
911,Information for the Nation,1,0,2,23,4,5.8,8,50,0
912,WE CALLED IT! Gloria Allred Accuser **ADMITS** She Tampered With Roy Moore's Yearbook 'Signature' (VIDEO),1,6,31,91,15,6.1,34,206,0
913,Miss Universe Guayana 2016 arrestada con 2kilos en London Airport😱,1,0,5,57,10,5.7,8,50,0
914,"Nancy Pelosi Suffers Breakdown, Taken From Capitol Hill On A Stretcher",1,0,11,60,11,5.5,18,100,0
915,SMOKING GUN=> San Juan Teamsters Didn't Show Up for Work to Distribute Relief Supplies,1,3,20,73,14,5.2,27,142,0
916,BREAKING: President Trump Signs Executive Order Stripping NFL Of ‘Non-Profit’ Status,1,4,21,74,11,6.7,28,190,0
917,"Michelle Obama: ‘Florida Shooting Is Clearly Trump’s Fault, These Shootings Are Happening Constantly Since He Became Our President.We Must Protect Our Children From This Tyrant”Do You Support Her?’",1,6,30,170,28,6.1,17,107,0
918,"First family visits D.C. shelter, highlights homeless veterans’ plight",1,1,3,62,9,6.9,4,33,0
919,Hillary In Hiding As Police Discover Dead Body Hidden In Huma Abedin’s Dumpster,1,1,13,67,13,5.2,19,100,0
920, Breaking President Trump makes English the official language of the United States,1,0,6,70,13,5.4,8,46,0
921,BREAKING: Santa Fe Killer Confesses His Love For Obama,1,1,16,46,9,5.1,34,177,0
922,Pence: “Michelle Obama Is The Most Vulgar First Lady We’ve Ever Had”,1,4,12,57,12,4.8,21,100,0
923,‘NASA Confirms’ 15 Days Of Darkness Coming This Month,1,2,11,45,9,5.0,24,122,0
924,Snoop Dogg Arrested For Conspiracy After Talking About His ‘Murder Trump’ Video,1,2,12,68,12,5.7,17,100,0
925,"Shaquille O’Neal Says: ‘Trump Is Possibly The Best President Of The President Of All Times Ever, He Is Not Afraid To…’",1,4,22,98,21,4.7,22,104,0
926,BREAKING: Mike Huckabee Just Fired!,1,2,12,31,5,6.2,38,240,0
927,UPDATE: Florida Governor Rick Scott Now Listed As &#8216;Critical&#8217; After Bizarre Hurricane Cleanup Accident,1,7,19,100,14,7.1,19,135,0
928, BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,1,1,22,78,16,4.9,28,137,0
929,Virginia Republican Wants Schools To Check Children's Genitals Before Using Bathroom,1,1,11,74,11,6.7,14,100,0
930,Leonardo DiCaprio Tells President Obama That He's Going to Mars,1,1,10,54,10,5.4,18,100,0
931,Prince William May Not Attend Royal Wedding Leaving Harry Without a Best Man; Princess Diana Would Not Be Happy,1,1,18,93,19,4.9,19,94,0
932,Man pardoned by Obama ‘executed’ by masked men at halfway house,1,2,2,53,11,4.8,3,18,0
933,eCFR — Code of Federal Regulations,1,0,6,29,6,4.8,20,100,0
934,Student Hasn't Stopped Filming Since Florida School Shooting,1,1,8,53,8,6.6,15,100,0
935,BREAKING: Trump Caught INVESTING in Dakota Pipeline Before Signing It,1,1,24,60,10,6.0,40,240,0
936,FDA Announced That Vaccines Are Causing Autism,1,0,9,40,7,5.7,22,128,0
937,Carnival Cruise Lines will now offer FREE Cruises,1,0,8,42,8,5.2,19,100,0
938,BREAKING: Fox Star Tucker Carlson In Critical Condition After Head On Collision Driving Home,1,1,21,79,14,5.6,26,150,0
939,BUSTED: Obama is Holding Secret Meetings to OVERTAKE the White House,1,1,20,58,11,5.3,34,181,0
940,Texas law enforcement officer fatally shot upon arriving for work by 3 Muslim refugee. Do you support to deport them?,1,1,3,98,20,4.9,3,15,0
941,Hurricane Irene: ‘Photo’ of shark swimming in street is fake,1,3,3,51,10,5.1,5,30,0
942,BOMBSHELL: Internet Sleuths Just Found the SMOKING GUN on Dems Planning Violence in Charlottesville,1,1,27,86,14,6.1,31,192,0
943,New Regulation Requires 75 MPH Governor On All Motorcycles,1,0,10,50,9,5.6,20,111,0
944,Spicer: “Trump Has The Legal Right To Cancel SCOTUS Because They Serve At His Pleasure”,1,3,20,73,15,4.9,27,133,0
945,"BREAKING: FBI Just Raided The White House, 6 People Thrown Out",1,1,19,52,11,4.7,36,172,0
946,BREAKING: Conservative Icon Ted Nugent Killed In Hunting Accident,1,1,16,57,9,6.3,28,177,0
947,Melania Trump undergoes kidney surgery at Walter Reed medical center,1,0,4,59,10,5.9,6,40,0
948,"No, Sandra Bullock didn't disparage Hillary Clinton",1,1,5,45,7,6.4,11,71,0
949,Jimmy Carter: “Medical Marijuana Cured My Cancer”,1,3,7,43,7,6.1,16,100,0
950,"Obama, Not Donald Trump, May Be Invited to Royal Wedding of Prince Harry and Meghan Markle",1,0,13,75,16,4.7,17,81,0
951,"Seattle Police Begin Gun Confiscations: No Laws Broken, No Warrant, No Charges",1,1,12,67,12,5.6,17,100,0
952,Trey Gowdy Breaks His Silence After 2 Of His Investigators Are Found Tortured And Killed…,1,0,14,75,15,5.0,18,93,0
953,9 celebrities who say they'll move to Canada if Donald Trump becomes president,1,1,3,66,13,5.1,4,23,0
954,Malia Obama Arrested With A Gang Of Thugs In Chicago,1,0,10,43,10,4.3,23,100,0
955,Southwest Airlines 2017,1,0,2,21,3,7.0,9,66,0
956,Pro-Lifers Declare “Ejaculation Is Murder: Every Sperm Cell Is A Life”,1,4,12,60,11,5.5,20,109,0
957,"Somali Immigrant Crashes Car Into Ohio Families Home, Killing The Infant At Home",1,0,13,68,13,5.2,19,100,0
958,Post claiming free tickets on Allegiant Air,1,0,3,37,7,5.3,8,42,0
959,British Politician Beaten by Protestors for 'Welcoming Trump to the UK',1,2,8,61,11,5.5,13,72,0
960,Archbishop Desmond Tutu dies while holidaying in Texas,1,0,4,47,8,5.9,8,50,0
961,BREAKING: Trump Just Ended Welfare For One HUGE Group For 5 Years! – Let The Riots ERUPT!,1,3,29,73,17,4.3,39,170,0
962,"Executive Order Leads to Capture of ISIS Leader, Rasheed Muhammad",1,0,11,56,10,5.6,19,110,0
963,Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons,1,0,15,58,11,5.3,25,136,1
964,"Melania Trump: ‘If ISIS Lay A Finger On Barron, I’ll Scratch Obama’s Eyes Out’",1,5,17,65,14,4.6,26,121,0
965,BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal Trump Tower Wiretap,1,2,22,80,13,6.2,27,169,0
966,Chinese Lunar Rover Finds No Evidence Of American Moon Landings,1,0,10,54,10,5.4,18,100,0
967,WHOA! YouTube Witness Makes SHOCKING Admission On LIVE TV! CNN PULLS PLUG IMMEDIATELY! — ShareRED,1,3,51,83,15,5.5,61,340,0
968,THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma,1,2,29,76,14,5.4,38,207,0
969,‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,1,2,10,64,10,6.4,15,100,0
970,Maxine Waters Is Getting Criminally Charged!,1,1,6,39,6,6.5,15,100,0
971,"THIS IS AMAZING: In 1984, the New York Times said Trump would be our BEST president…They forgot…..",1,1,23,82,17,4.8,28,135,0
972,The CNN porn scare is how fake news spreads,1,0,4,35,9,3.9,11,44,0
973,Breaking: Crew Of Air Force One Refuses To Fly Obama 6000 Miles ‘Just To Play Golf’ – BuzzfeedUSA,1,3,19,80,18,4.4,23,105,0
974,BREAKING: Federal Judge Grants Permission To Subpoena Trump,1,1,15,52,8,6.5,28,187,0
975,JUST IN: WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking” * 100PercentFedUp.com,1,3,26,100,20,5.0,26,130,0
976, Actress Emma Stone ‘For the first time in history we have a president that…,1,1,4,62,15,4.1,6,26,0
977,Lance Armstrong's defiant Twitter photo shows him relaxing with seven yellow jerseys,1,1,3,73,12,6.1,4,25,0
978,Pier 39 Terrorist Was an Anti-Trump Antifa Supporter,1,1,7,45,8,5.6,15,87,0
979,Bill Clinton’s Hitman Confesses On His Deathbed (SOURCE: HANNITY),1,4,20,57,9,6.3,35,222,0
980,WHITE SUPREMACIST WHO KILLED PROTESTER IS A DEMOCRAT AND VISITED OBAMA IN OVAL OFFICE (Updated 16.08.2017) – Newsfeed – Hasslefree allsorts,1,2,75,119,21,5.7,63,357,0
981, What Adam Sandler is saying about Mormons,1,0,4,35,8,4.4,11,50,0
982,LAW PASSED: All Child Support in the United States Will End by Beginning of 2018,1,1,17,66,15,4.4,25,113,0
983,Alabama Secretary of State,1,0,3,23,4,5.8,13,75,0
984,"Hurricane Irma: If There Was Such A Thing As A Category 6 Hurricane, This Would Be It",1,1,16,69,17,4.1,23,94,0
985,BREAKING: PUTIN INTERFERENCE COULD GIVE COURTS LEGAL RIGHT TO MAKE HILLARY PRESIDENT,1,1,72,73,12,6.1,98,600,0
986,Texas Church Shooter Was Antifa Member Who Vowed To Start Civil War,1,0,12,56,12,4.7,21,100,0
987,dailynative.us,1,0,0,14,1,14.0,0,0,0
988,Australia Becomes First Country To Begin Microchipping Its Citizens,1,0,9,59,9,6.6,15,100,0
989,Clinton Body Count Series #5: Woman Set to Testify Against Clintons Blown Up in Home Explosion,1,2,13,79,16,4.9,16,81,0
990,Obama’s Tax- Skipping – Audit Shows Millions In Offshore Accounts,1,2,9,56,10,5.6,16,90,0
991,Washington State Legislature votes to change its name because George Washington owned Slaves,1,0,6,80,13,6.2,7,46,0
992,Kim Jong Un Dead: North Koreans Calling Trump An Assassin,1,1,10,48,10,4.8,20,100,0
993,Donald Trump signs a visa-free travel policy for Ghana,1,1,3,46,9,5.1,6,33,0
994,Bill Gates Outlines 2018 Plan To Depopulate The Planet,1,0,8,46,9,5.1,17,88,0
995,"Legendary Actor Kirk Douglas Dead, 4 Days Before His 101st Birthday",1,0,9,57,11,5.2,15,81,0
996,trueamericans.me -&nbspThis website is for sale! -&nbsptrueamericans Resources and Information.,1,5,3,86,10,8.6,3,30,0
997,BREAKING: Hillary Clinton Killed In Monster Truck Mishap,1,1,15,49,8,6.1,30,187,0
998,BREAKING: 2 Million Rounds Of Ammo That ‘Went Missing’ Under Obama Turns Up In Enemy Hands,1,3,22,75,16,4.7,29,137,0
999,"300,000 Pounds of Counterfeit Rat Meat Has Been Sold as Chicken Wings in The U.S.",1,0,12,67,15,4.5,17,80,0
1000,Tulsa School closes after brutal fire.,1,0,2,33,6,5.5,6,33,0
1001,BREAKING: Malia Obama SUSPENDED After Racist Anti-White Attack Goes Viral,1,2,26,64,10,6.4,40,260,0
1002,McCain’s Death Bed Secret Just Came Out About Who He Killed After Skeleton Suddenly Resurfaces,1,1,16,80,15,5.3,20,106,0
1003,ни чего нового как правильно,1,0,0,24,5,4.8,0,0,0
1004,U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying Against Hillary Clinton,1,2,13,84,12,7.0,15,108,0
1005,WE WILL RIOT! Michelle Obama’s Mom Will Receive $160k Every Year Out Of Taxpayers’ Pockets!,1,4,21,77,15,5.1,27,140,0
1006,New Law Makes it Illegal to Shower and Do Laundry on Same Day,1,0,9,49,13,3.8,18,69,0
1007,BREAKING: Laura Ingraham Just Fired!!,1,3,12,33,5,6.6,36,240,0
1008,JUST IN TODAY: Trey Gowdy Is The NEW DIRECTOR Of The FBI!,1,2,31,46,12,3.8,67,258,0
1009,BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,1,2,17,53,10,5.3,32,170,0
1010,Frequently Asked Questions,1,0,3,24,3,8.0,12,100,0
1011,"South African firm ordered to lay off 3,389 white employees",1,0,2,50,10,5.0,4,20,0
1012,Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,1,0,2,96,21,4.6,2,9,0
1013,A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,1,0,5,80,18,4.4,6,27,0
1014,IT BEGINS: California Appoints FIRST Illegal Alien to State Office – Trump Has Better Plan,1,1,23,76,15,5.1,30,153,0
1015,Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book,1,2,13,56,13,4.3,23,100,0
1016,"I’ll Make Sure you are Jailed- Donald Trump Tells Ghana’s Prez Mahama ⋆ Ghana Home, Ghana News, Politics, Info, News on Ghana, Ghana",1,3,19,110,23,4.8,17,82,0
1017,JUST IN: 45 States Just Banned Sharia Law. Do You Support This? – ChristmasGifts,1,2,17,67,14,4.8,25,121,0
1018,President Trump Just Saved Christmas For 13 Million Retirees,1,0,8,52,9,5.8,15,88,0
1019,CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,1,1,90,91,18,5.1,98,500,0
1020,FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS,1,0,25,52,12,4.3,48,208,0
1021,Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,1,0,2,78,17,4.6,2,11,0
1022,'The Daily Show's' Michelle Wolf Lands Her Own Netflix Late-Night Show (Exclusive),1,6,13,71,12,5.9,18,108,0
1023,"Russian source behind Trump dossier killed in Russian plane crash, Rosatom CFO also dead. : conspiracy",1,1,7,87,16,5.4,8,43,0
1024,Family's private investigator: There is evidence Seth Rich had contact with WikiLeaks prior to death,1,2,6,86,15,5.7,6,40,0
1025,OBAMA’S PRIVATE ‘SECURITY’ COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES,1,3,64,68,12,5.7,94,533,0
1026,USDA approves slaughterhouses producing horse meat for human consumption,1,0,4,64,9,7.1,6,44,0
1027,Delta Force Raids Obama Stronghold in Thailand,1,0,6,40,7,5.7,15,85,0
1028, accessed Aug 11,1,0,1,13,4,3.2,7,25,0
1029,Bowe Bergdahl wanders off during court-martial — Duffel Blog,1,1,4,52,9,5.8,7,44,0
1030,Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,1,1,12,88,16,5.5,13,75,0
1031,"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",1,4,17,68,13,5.2,25,130,0
1032,BREAKING: Supreme Court Sides With Trump–This Changes Everything!,1,2,16,58,8,7.2,27,200,0
1033,"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",1,1,20,79,13,6.1,25,153,0
1034,International Arrest Warrant Issued for George Soros,1,0,6,46,7,6.6,13,85,0
1035,George H.W. Bush has died at 94 – New York,1,0,6,33,10,3.3,18,60,0
1036,Keanu on Trump travel ban: 'just terrible',1,3,2,36,7,5.1,5,28,0
1037, Wake Up America,1,0,3,13,4,3.2,23,75,0
1038,Account Suspended,1,0,2,16,2,8.0,12,100,0
1039,Police Discover Meth Lab In Back Room of Alabama Walmart,1,0,9,47,10,4.7,19,90,0
1040,Florida passes bill legalizing recreational use of marijuana,1,0,1,53,8,6.6,1,12,0
1041,Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,1,1,9,65,10,6.5,13,90,0
1042,Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,1,2,9,59,9,6.6,15,100,0
1043,Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,1,4,15,81,15,5.4,18,100,0
1044,Radical Muslims in Australia OFFENDED That Their Children Have to Sing the National Anthem,1,0,18,77,14,5.5,23,128,0
1045,Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,1,0,12,79,15,5.3,15,80,0
1046,WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,1,4,29,77,16,4.8,37,181,0
1047,"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",1,4,12,67,13,5.2,17,92,0
1048,BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,1,1,17,76,11,6.9,22,154,0
1049,"Singer Dolly Parton: “Trump In One Year Is Already Better Than 16 Years’ of Bush, Obama ‘Put Together’, This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump now And Forever.",1,5,31,167,34,4.9,18,91,0
1050,BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,1,1,20,73,15,4.9,27,133,0
1051,Who is affected by the government shutdown?,1,1,1,37,7,5.3,2,14,0
1052,Lindsey Graham Threatens To Convert To Democrat If Republicans Don’t Dump Trump – True Trumpers,1,1,14,81,15,5.4,17,93,0
1053,ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,1,0,64,64,11,5.8,100,581,0
1054,Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible”,1,2,16,75,16,4.7,21,100,0
1055,Account Suspended,1,0,2,16,2,8.0,12,100,0
